Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
25,Matt Doherty,ie IRL,DF,30.0,,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AM,2.0
26,Antonio Gomis,es ESP,GK,19.0,,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,AM,1.0
27,Diego Bri,es ESP,FW,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
28,Adrián Corral,es ESP,DF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
29,Sergio Diez Roldan,es ESP,DF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
30,Aitor Gismera,es ESP,MF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
31,Alejandro Iturbe,es ESP,GK,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
32,Salim El Jebari,ma MAR,MF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
33,Ilias Kostis,gr GRE,DF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
34,Renan Lodi,br BRA,"DF,MF",24.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
35,Sergio Mestre,es ESP,GK,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
36,Alberto Moreno,es ESP,MF,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
37,Marco Moreno,es ESP,DF,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
38,Abdellah Raihani,ma MAR,FW,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,AM,0.0
39,Squad Total,,,28.5,,418,3420.0,38.0,68.0,51.0,119.0,67.0,1.0,1.0,92.0,8.0,61.9,61.1,48.0,109.1,730.0,1571.0,1557.0,1.79,1.34,3.13,1.76,3.11,1.63,1.26,2.89,1.61,2.87,,AM,38.0
40,Opponent Total,,,27.0,,418,3420.0,38.0,33.0,22.0,55.0,29.0,4.0,5.0,93.0,6.0,41.1,37.2,31.3,68.5,729.0,1634.0,1617.0,0.87,0.58,1.45,0.76,1.34,1.08,0.82,1.9,0.98,1.8,,AM,38.0
0,Luis Hernández,es ESP,DF,33.0,,35,3149.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.3,0.3,0.9,1.2,10.0,95.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Cadiz,35.0
1,Alfonso Espino,uy URU,DF,30.0,,35,3122.0,34.7,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,1.5,1.5,4.2,5.7,53.0,107.0,129.0,0.0,0.12,0.12,0.0,0.12,0.04,0.12,0.16,0.04,0.16,Matches,Cadiz,36.0
2,Jeremías Ledesma,ar ARG,GK,29.0,,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Cadiz,34.0
3,Rubén Sobrino,es ESP,"MF,FW",30.0,,28,2465.0,27.4,3.0,2.0,5.0,3.0,0.0,0.0,11.0,0.0,4.9,4.9,2.3,7.2,45.0,46.0,81.0,0.11,0.07,0.18,0.11,0.18,0.18,0.08,0.26,0.18,0.26,Matches,Cadiz,33.0
4,Isaac Carcelen,es ESP,DF,29.0,,25,2199.0,24.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.2,0.2,1.3,1.6,33.0,85.0,62.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,Cadiz,27.0
5,Theo Bongonda,cd COD,"MF,FW",26.0,,24,1938.0,21.5,4.0,3.0,7.0,3.0,1.0,1.0,2.0,0.0,5.2,4.4,3.0,7.4,74.0,39.0,105.0,0.19,0.14,0.33,0.14,0.28,0.24,0.14,0.38,0.2,0.34,Matches,Cadiz,31.0
6,Fede San Emeterio,es ESP,MF,25.0,,24,1844.0,20.5,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.3,0.3,0.8,1.1,1.0,45.0,11.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.05,0.02,0.05,Matches,Cadiz,33.0
7,Rubén Alcaraz,es ESP,MF,31.0,,22,2043.0,22.7,3.0,0.0,3.0,1.0,2.0,3.0,11.0,1.0,4.0,1.6,1.3,2.9,30.0,105.0,20.0,0.13,0.0,0.13,0.04,0.04,0.18,0.06,0.23,0.07,0.13,Matches,Cadiz,31.0
8,Fali,es ESP,"DF,MF",28.0,,22,1714.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.2,0.8,9.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,Cadiz,25.0
9,Álex Fernández,es ESP,"MF,FW",29.0,,17,1576.0,17.5,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.7,1.9,1.6,3.4,19.0,69.0,26.0,0.17,0.0,0.17,0.11,0.11,0.15,0.09,0.24,0.11,0.2,Matches,Cadiz,28.0
10,Brian Ocampo,uy URU,"MF,FW",23.0,,15,1119.0,12.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.7,2.2,40.0,22.0,81.0,0.08,0.08,0.16,0.08,0.16,0.04,0.14,0.18,0.04,0.18,Matches,Cadiz,18.0
11,Anthony Lozano,hn HON,FW,29.0,,14,1443.0,16.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.6,2.6,0.8,3.5,19.0,28.0,58.0,0.06,0.06,0.12,0.06,0.12,0.17,0.05,0.22,0.17,0.22,Matches,Cadiz,28.0
12,Sergi Guardiola,es ESP,FW,31.0,,14,1165.0,12.9,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.4,3.4,0.5,3.9,12.0,28.0,55.0,0.23,0.0,0.23,0.23,0.23,0.26,0.04,0.3,0.26,0.3,Matches,Cadiz,17.0
13,Iván Alejo,es ESP,"MF,FW",27.0,,13,1311.0,14.6,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,1.2,1.2,2.4,3.6,52.0,16.0,103.0,0.0,0.07,0.07,0.0,0.07,0.08,0.17,0.25,0.08,0.25,Matches,Cadiz,31.0
14,Gonzalo Escalante,ar ARG,MF,29.0,,13,1121.0,12.5,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.5,3.5,1.5,5.0,3.0,50.0,12.0,0.32,0.08,0.4,0.32,0.4,0.28,0.12,0.4,0.28,0.4,Matches,Cadiz,14.0
15,Víctor Chust,es ESP,DF,22.0,,10,965.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.0,1.0,4.0,22.0,2.0,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,Matches,Cadiz,14.0
16,Álvaro Negredo,es ESP,FW,36.0,,9,757.0,8.4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.8,1.8,2.4,4.2,4.0,17.0,22.0,0.12,0.24,0.36,0.12,0.36,0.21,0.28,0.5,0.21,0.5,Matches,Cadiz,21.0
17,Roger Martí,es ESP,FW,31.0,,8,639.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,0.5,2.9,7.0,5.0,34.0,0.14,0.0,0.14,0.14,0.14,0.35,0.06,0.41,0.35,0.41,Matches,Cadiz,14.0
18,Mamadou Mbaye,sn SEN,DF,24.0,,7,760.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,Cadiz,14.0
19,Chris Ramos,es ESP,FW,25.0,,7,710.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.2,3.2,9.0,6.0,35.0,0.13,0.0,0.13,0.13,0.13,0.38,0.03,0.41,0.38,0.41,Matches,Cadiz,15.0
20,Joseba Zaldúa,es ESP,DF,30.0,,7,639.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1,13.0,13.0,20.0,0.0,0.14,0.14,0.0,0.14,0.0,0.01,0.01,0.0,0.01,Matches,Cadiz,10.0
21,Jorge Meré,es ESP,DF,25.0,,6,601.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Cadiz,10.0
22,Lucas Pérez,es ESP,FW,33.0,,5,628.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.6,2.5,8.0,14.0,24.0,0.43,0.0,0.43,0.43,0.43,0.28,0.08,0.36,0.28,0.36,Matches,Cadiz,14.0
23,Santiago Arzamendia,py PAR,"DF,MF",24.0,,5,483.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,8.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.12,0.04,0.12,Matches,Cadiz,12.0
24,David Gil,es ESP,GK,28.0,,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Cadiz,4.0
25,Raúl Parra,es ESP,DF,22.0,,4,310.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Cadiz,6.0
26,José Mari,es ESP,MF,34.0,,2,397.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.3,0.4,5.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.09,0.03,0.09,Matches,Cadiz,18.0
27,Tomás Alarcón,cl CHI,MF,23.0,,2,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,Cadiz,4.0
28,Antonio Blanco,es ESP,MF,22.0,,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Cadiz,3.0
29,Awer Mabil,au AUS,"MF,FW",26.0,,1,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09,Matches,Cadiz,5.0
30,Cala,es ESP,DF,32.0,,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Cadiz,3.0
31,Youba Diarra,ml MLI,MF,24.0,,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,Matches,Cadiz,5.0
32,Mamady Diarra,ml MLI,"MF,DF",22.0,,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,Cadiz,2.0
33,Alberto Perea,es ESP,MF,31.0,,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Cadiz,1.0
34,José Antonio,es ESP,"MF,DF",18.0,,0,46.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.96,1.96,0.0,1.96,0.0,0.03,0.03,0.0,0.03,Matches,Cadiz,2.0
35,Carlos García,es ESP,DF,22.0,,0,25.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,3.6,3.6,0.0,3.6,0.0,0.4,0.4,0.0,0.4,Matches,Cadiz,1.0
36,Francisco Mwepu,zm ZAM,FW,22.0,,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Cadiz,1.0
37,Álvaro Giménez,es ESP,FW,31.0,,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Cadiz,1.0
38,Nando Almodóvar,es ESP,GK,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Cadiz,0.0
39,Álvaro Bastida,es ESP,MF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Cadiz,0.0
40,Karl Etta,cm CMR,FW,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Cadiz,0.0
41,Kikín,es ESP,DF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Cadiz,0.0
42,Curro Muñoz,es ESP,MF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Cadiz,0.0
43,Lautaro Spatz,ar ARG,DF,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Cadiz,0.0
44,Victor Wehbi,br BRA,GK,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Cadiz,0.0
45,Squad Total,,,29.1,,418,3420.0,38.0,29.0,20.0,49.0,25.0,4.0,5.0,116.0,7.0,41.5,37.7,27.7,65.4,475.0,969.0,960.0,0.76,0.53,1.29,0.66,1.18,1.09,0.73,1.82,0.99,1.72,,Cadiz,38.0
46,Opponent Total,,,27.2,,418,3420.0,38.0,53.0,32.0,85.0,44.0,9.0,10.0,100.0,11.0,61.6,53.8,38.4,92.3,823.0,1739.0,1728.0,1.39,0.84,2.24,1.16,2.0,1.62,1.01,2.63,1.42,2.43,,Cadiz,38.0
0,Javi Galán,es ESP,DF,27.0,37.0,36,3160.0,35.1,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,4.1,4.6,141.0,125.0,244.0,0.0,0.09,0.09,0.0,0.09,0.02,0.12,0.13,0.02,0.13,Matches,CV,
1,Unai Núñez,es ESP,DF,25.0,36.0,35,3151.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.2,1.2,0.1,1.3,31.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,Matches,CV,
2,Joseph Aidoo,gh GHA,DF,26.0,35.0,35,3119.0,34.7,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,0.1,1.1,15.0,95.0,2.0,0.09,0.0,0.09,0.09,0.09,0.03,0.0,0.03,0.03,0.03,Matches,CV,
3,Fran Beltrán,es ESP,MF,23.0,36.0,33,2855.0,31.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,1.7,2.6,27.0,138.0,33.0,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.08,0.03,0.08,Matches,CV,
4,Iago Aspas,es ESP,FW,34.0,37.0,31,2868.0,31.9,12.0,3.0,15.0,10.0,2.0,3.0,6.0,0.0,11.0,8.7,5.6,14.3,80.0,162.0,239.0,0.38,0.09,0.47,0.31,0.41,0.35,0.18,0.52,0.27,0.45,Matches,CV,
5,Gabriel Veiga,es ESP,MF,20.0,36.0,28,2294.0,25.5,11.0,4.0,15.0,11.0,0.0,0.0,6.0,1.0,6.1,6.1,2.6,8.7,68.0,109.0,88.0,0.43,0.16,0.59,0.43,0.59,0.24,0.1,0.34,0.24,0.34,Matches,CV,
6,Hugo Mallo,es ESP,DF,31.0,26.0,26,2163.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.4,1.4,2.6,3.9,27.0,93.0,108.0,0.0,0.04,0.04,0.0,0.04,0.06,0.11,0.16,0.06,0.16,Matches,CV,
7,Carles Pérez,es ESP,"MF,FW",24.0,35.0,23,2144.0,23.8,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,2.7,2.7,2.0,4.7,93.0,66.0,185.0,0.13,0.21,0.34,0.13,0.34,0.12,0.08,0.2,0.12,0.2,Matches,CV,
8,Franco Cervi,ar ARG,"MF,DF",28.0,36.0,21,1894.0,21.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,2.3,2.3,2.7,5.1,45.0,69.0,113.0,0.0,0.19,0.19,0.0,0.19,0.11,0.13,0.24,0.11,0.24,Matches,CV,
9,Jørgen Strand Larsen,no NOR,FW,22.0,32.0,20,1705.0,18.9,4.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,5.6,5.6,2.0,7.6,17.0,14.0,73.0,0.21,0.21,0.42,0.21,0.42,0.3,0.11,0.4,0.3,0.4,Matches,CV,
10,Óscar Rodríguez Arnaiz,es ESP,MF,24.0,33.0,19,1775.0,19.7,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,3.6,3.6,2.2,5.9,29.0,118.0,37.0,0.1,0.0,0.1,0.1,0.1,0.18,0.11,0.3,0.18,0.3,Matches,CV,
11,Agustín Marchesín,ar ARG,GK,34.0,19.0,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,CV,
12,Iván Villar,es ESP,GK,25.0,19.0,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,CV,
13,Luca de la Torre,us USA,MF,24.0,28.0,16,1481.0,16.5,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,1.3,2.4,55.0,62.0,73.0,0.0,0.12,0.12,0.0,0.12,0.06,0.08,0.15,0.06,0.15,Matches,CV,
14,Renato Tapia,pe PER,"MF,DF",27.0,28.0,16,1451.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.1,2.0,12.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Matches,CV,
15,Óscar Mingueza,es ESP,DF,23.0,21.0,13,1284.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.4,1.7,24.0,69.0,40.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.12,0.03,0.12,Matches,CV,
16,Haris Seferović,ch SUI,FW,30.0,18.0,10,887.0,9.9,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,0.5,2.3,12.0,17.0,44.0,0.3,0.1,0.41,0.3,0.41,0.19,0.05,0.24,0.19,0.24,Matches,CV,
17,Kevin Vázquez,es ESP,"DF,MF",29.0,10.0,6,441.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,5.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,CV,
18,Gonçalo Paciência,pt POR,"FW,MF",27.0,25.0,5,662.0,7.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.9,1.9,0.6,2.5,7.0,11.0,43.0,0.27,0.0,0.27,0.27,0.27,0.26,0.08,0.33,0.26,0.33,Matches,CV,
19,Augusto Solari,ar ARG,MF,30.0,12.0,3,262.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,5.0,12.0,14.0,0.0,0.34,0.34,0.0,0.34,0.09,0.07,0.16,0.09,0.16,Matches,CV,
20,Miguel Rodríguez,es ESP,"MF,FW",19.0,7.0,3,252.0,2.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,10.0,6.0,22.0,0.36,0.36,0.71,0.36,0.71,0.07,0.05,0.12,0.07,0.12,Matches,CV,
21,Carlos Dominguez,es ESP,DF,21.0,3.0,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,CV,
22,Williot Swedberg,se SWE,MF,18.0,4.0,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,CV,
23,Pablo Durán,es ESP,"MF,DF",21.0,4.0,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,CV,
24,Hugo Sotelo,es ESP,MF,18.0,1.0,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,CV,
25,Fernando Medrano,es ESP,DF,22.0,1.0,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,CV,
26,Hugo Álvarez,es ESP,DF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
27,Diego Alves,br BRA,GK,37.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
28,Miguel Baeza,es ESP,MF,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
29,Barcia,es ESP,DF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
30,Coke Carrillo,es ESP,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
31,Martín Conde,es ESP,DF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
32,Javier Dominguez,es ESP,DF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
33,Christian Joel,cu CUB,GK,23.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
34,Francisco Lopez,es ESP,FW,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
35,Ruly,es ESP,GK,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,CV,
36,Squad Total,,,26.7,38.0,418,3420.0,38.0,41.0,31.0,72.0,39.0,2.0,3.0,85.0,6.0,42.6,40.3,30.8,71.1,704.0,1403.0,1393.0,1.08,0.82,1.89,1.03,1.84,1.12,0.81,1.93,1.06,1.87,,CV,
37,Opponent Total,,,27.6,38.0,418,3420.0,38.0,52.0,35.0,87.0,47.0,5.0,8.0,112.0,9.0,45.4,39.2,30.5,69.7,536.0,1297.0,1277.0,1.37,0.92,2.29,1.24,2.16,1.2,0.8,2.0,1.03,1.83,,CV,
0,Édgar Badía,es ESP,GK,30.0,36.0,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Elche,
1,Gerard Gumbau,es ESP,MF,27.0,35.0,31,2737.0,30.4,1.0,6.0,7.0,1.0,0.0,0.0,11.0,0.0,2.3,2.3,6.2,8.5,18.0,145.0,52.0,0.03,0.2,0.23,0.03,0.23,0.08,0.2,0.28,0.08,0.28,Matches,Elche,
2,Carlos Clerc,es ESP,"DF,MF",30.0,32.0,31,2639.0,29.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,2.1,2.7,51.0,107.0,91.0,0.0,0.03,0.03,0.0,0.03,0.02,0.07,0.09,0.02,0.09,Matches,Elche,
3,Lucas Boyé,ar ARG,FW,26.0,35.0,29,2462.0,27.4,7.0,2.0,9.0,7.0,0.0,1.0,7.0,1.0,8.3,7.5,2.9,10.5,58.0,63.0,160.0,0.26,0.07,0.33,0.26,0.33,0.3,0.11,0.41,0.27,0.38,Matches,Elche,
4,Omar Mascarell,gq EQG,"MF,DF",29.0,28.0,28,2447.0,27.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,1.1,1.5,27.0,116.0,6.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.05,0.02,0.05,Matches,Elche,
5,Pedro Bigas,es ESP,DF,31.0,28.0,25,2020.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.8,1.8,0.0,1.8,19.0,83.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,Elche,
6,Tete Morente,es ESP,"MF,DF",25.0,32.0,23,2068.0,23.0,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,4.2,4.2,1.1,5.3,60.0,63.0,193.0,0.17,0.0,0.17,0.17,0.17,0.18,0.05,0.23,0.18,0.23,Matches,Elche,
